genus,species,accession,phenotype,antibiotic,measurement_value,assign_phenotype,recategorized_MIC
Klebsiella,pneumoniae,SRR1167001,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR1167009,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR1167015,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR1167017,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR1167020,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR1167023,Intermediate,GEN,4.0,Susceptible,4.0
Klebsiella,pneumoniae,SRR1167024,Intermediate,GEN,4.0,Susceptible,4.0
Klebsiella,pneumoniae,SRR1167026,Intermediate,GEN,4.0,Susceptible,4.0
Escherichia,coli,SRR1173075,Resistant,GEN,8.0,Resistant,8.0
Escherichia,coli,SRR1173096,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR1173103,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1180761,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR1180880,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1181001,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR1181064,Susceptible,GEN,1.0,Susceptible,1.0
Salmonella,enterica,SRR1181525,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1185819,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1185839,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR1187708,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187752,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR1187763,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187772,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187774,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187780,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187781,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187782,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187783,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187784,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR1187790,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187796,Susceptible,GEN,1.0,Susceptible,1.0
Klebsiella,pneumoniae,SRR1187798,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187803,Susceptible,GEN,1.0,Susceptible,1.0
Acinetobacter,baumannii,SRR1187804,Resistant,CAZ,32.0,Resistant,32.0
Escherichia,coli,SRR1187805,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187810,Resistant,GEN,8.0,Resistant,8.0
Klebsiella,pneumoniae,SRR1187813,Intermediate,GEN,4.0,Susceptible,4.0
Escherichia,coli,SRR1187819,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187820,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,SRR1187821,Intermediate,GEN,4.0,Susceptible,4.0
Klebsiella,pneumoniae,SRR1187823,Intermediate,GEN,4.0,Susceptible,4.0
Escherichia,coli,SRR1187824,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187825,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187826,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR1187834,Resistant,GEN,16.0,Resistant,16.0
Escherichia,coli,SRR1187837,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187838,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187841,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187842,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1187848,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1195631,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1200757,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1200764,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1203014,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1203017,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1203019,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1203028,Resistant,GEN,8.0,Resistant,8.0
Salmonella,enterica,SRR1203034,Susceptible,GEN,0.5,Susceptible,0.5
Klebsiella,pneumoniae,SRR1204041,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1204059,Susceptible,GEN,1.0,Susceptible,1.0
Escherichia,coli,SRR1204067,Susceptible,GEN,1.0,Susceptible,1.0
Staphylococcus,aureus,SRR1206476,Susceptible,ERY,0.25,Susceptible,0.25
Salmonella,enterica,SRR1220739,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1220782,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1257279,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1257301,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1272854,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1299268,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1299286,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1299423,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1300555,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1300613,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1300653,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1300663,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1300722,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1363285,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1363314,Resistant,GEN,16.0,Resistant,16.0
Klebsiella,pneumoniae,SRR1427238,Intermediate,GEN,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053977,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053978,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053979,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053980,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053981,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053984,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053985,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053987,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15053992,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054001,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054002,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054003,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054008,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054009,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054010,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054011,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054013,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054014,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054015,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054021,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054024,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054025,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054028,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054030,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054032,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054033,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054034,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054036,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054038,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054040,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054041,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054046,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054048,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054049,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054054,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054055,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054056,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054059,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054062,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054063,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054065,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054069,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054071,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054072,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054073,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054075,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054079,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054080,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054082,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054084,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054088,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054091,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054094,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054096,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054097,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054102,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054103,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054106,Susceptible,TET,4.0,Susceptible,4.0
Campylobacter,jejuni,SRR15054108,Susceptible,TET,4.0,Susceptible,4.0
Salmonella,enterica,SRR1514719,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1514746,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1525265,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1528486,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1528524,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1528531,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1544207,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1544238,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1544306,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1544319,Resistant,GEN,8.0,Resistant,8.0
Salmonella,enterica,SRR1553769,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1553817,Resistant,GEN,8.0,Resistant,8.0
Salmonella,enterica,SRR1553846,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1556116,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1556980,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1556982,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1562598,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1562599,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1574320,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1582177,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1583119,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1598881,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1609691,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1615091,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1637058,Susceptible,GEN,1.0,Susceptible,1.0
Salmonella,enterica,SRR1637072,Susceptible,GEN,2.0,Susceptible,2.0
Salmonella,enterica,SRR1646548,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1646564,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1646948,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1658086,Susceptible,GEN,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661154,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661157,Resistant,TET,128.0,Resistant,64.0
Neisseria,gonorrhoeae,SRR1661158,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661161,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661162,Susceptible,TET,0.125,Susceptible,0.12
Neisseria,gonorrhoeae,SRR1661165,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661166,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661169,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661171,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661173,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661175,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661177,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661178,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661180,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661181,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661183,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661184,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661185,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661186,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661188,Resistant,TET,8.0,Resistant,8.0
Neisseria,gonorrhoeae,SRR1661191,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661192,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661193,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661195,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661199,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661210,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661212,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661213,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661216,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661217,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661219,Susceptible,TET,0.125,Susceptible,0.12
Neisseria,gonorrhoeae,SRR1661224,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661225,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661230,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661231,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661232,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661234,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661236,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661237,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661238,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661239,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661240,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661241,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661245,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661248,Resistant,TET,8.0,Resistant,8.0
Neisseria,gonorrhoeae,SRR1661250,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661251,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661253,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661254,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661256,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661257,Susceptible,TET,0.125,Susceptible,0.12
Neisseria,gonorrhoeae,SRR1661259,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661260,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661262,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661263,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661265,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661266,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR1661268,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661270,Resistant,TET,8.0,Resistant,8.0
Neisseria,gonorrhoeae,SRR1661276,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661279,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661283,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661284,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661285,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661286,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661287,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661288,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661289,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661291,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661301,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661304,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661314,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661317,Intermediate,TET,0.5,Susceptible,0.5
Neisseria,gonorrhoeae,SRR1661318,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661319,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661320,Intermediate,TET,1.0,Susceptible,1.0
Neisseria,gonorrhoeae,SRR1661324,Susceptible,TET,0.25,Susceptible,0.25
Neisseria,gonorrhoeae,SRR1661328,Resistant,TET,2.0,Resistant,2.0
Neisseria,gonorrhoeae,SRR1661330,Resistant,TET,4.0,Resistant,4.0
Neisseria,gonorrhoeae,SRR1661331,Intermediate,TET,1.0,Susceptible,1.0
Salmonella,enterica,SRR1664211,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1695774,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1698188,Resistant,GEN,8.0,Resistant,8.0
Salmonella,enterica,SRR1713636,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1713641,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1763808,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1763828,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1763849,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1767753,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1767784,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1767789,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1773836,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1777672,Resistant,GEN,8.0,Resistant,8.0
Salmonella,enterica,SRR1777683,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1777697,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1777705,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1778032,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1783160,Intermediate,GEN,4.0,Susceptible,4.0
Salmonella,enterica,SRR1783173,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1783182,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1783194,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1783212,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1783221,Intermediate,GEN,4.0,Susceptible,4.0
Salmonella,enterica,SRR1783224,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1791383,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1791386,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1793262,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1793263,Resistant,GEN,8.0,Resistant,8.0
Salmonella,enterica,SRR1793268,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1801552,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1805624,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1812825,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1813435,Resistant,GEN,16.0,Resistant,16.0
Acinetobacter,baumannii,SRR1819800,Intermediate,CAZ,16.0,Resistant,16.0
Salmonella,enterica,SRR1820097,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1823711,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1849358,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1849399,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1849406,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1849407,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1908939,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1923642,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1946913,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR1946947,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1951846,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1951852,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1951871,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1951877,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1951881,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1973650,Susceptible,GEN,1.0,Susceptible,1.0
Salmonella,enterica,SRR1973720,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1973721,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1980610,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR1982193,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR1998972,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR2002476,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR2002479,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR2005891,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR2017874,Susceptible,GEN,0.25,Susceptible,0.25
Salmonella,enterica,SRR2033920,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR2047289,Resistant,GEN,16.0,Resistant,16.0
Salmonella,enterica,SRR2062220,Susceptible,GEN,0.5,Susceptible,0.5
Salmonella,enterica,SRR2064116,Susceptible,GEN,0.5,Susceptible,0.5
Streptococcus,pneumoniae,SRR2072210,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072211,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072212,Resistant,ERY,32.0,Resistant,32.0
Streptococcus,pneumoniae,SRR2072213,Resistant,ERY,16.0,Resistant,16.0
Streptococcus,pneumoniae,SRR2072214,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072216,Resistant,ERY,4.0,Resistant,4.0
Streptococcus,pneumoniae,SRR2072224,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072227,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072228,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072229,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072232,Resistant,ERY,4.0,Resistant,4.0
Streptococcus,pneumoniae,SRR2072233,Resistant,ERY,4.0,Resistant,4.0
Streptococcus,pneumoniae,SRR2072235,Susceptible,ERY,0.06,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072239,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072240,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072242,Susceptible,ERY,0.03,Susceptible,0.06
Streptococcus,pneumoniae,SRR2072243,Resistant,ERY,2.0,Resistant,2.0
Streptococcus,pneumoniae,SRR2072246,Resistant,ERY,8.0,Resistant,8.0
Streptococcus,pneumoniae,SRR2072248,Susceptible,ERY,0.06,Susceptible,0.06
