genus	species	accession	genome	ani	new_genus	phenotype	antibiotic	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_platform	testing_standard	testing_standard_year	publication	isolation_source	isolation_country	collection_date	scientific_name_CAMDA	scientific_name_NCBI	scientific_name_Antibiogram	status	status_reference
Campylobacter	jejuni	SRR3726400	ENA_SAMN05301258	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3583304	ENA_SAMN05171407	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3138672	ENA_SAMN04452147	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3583309	ENA_SAMN05171395	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3185980	ENA_SAMN04514644	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3185902	ENA_SAMN04514646	0.981	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3350904	ENA_SAMN04625663	0.982	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3545936	ENA_SAMN05049822	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3171758	ENA_SAMN04495844	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3209757	ENA_SAMN04537001	0.983	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3666711	ENA_SAMN05245208	0.98	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR9207847	ENA_SAMN11959362	0.977	Campylobacter	Susceptible	TET	NA	0.5	mg/L	Disk diffusion	E-test	CLSI	2013	31665255	stool	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3319988	ENA_SAMN04599800	0.983	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3321622	ENA_SAMN04600090	0.982	Campylobacter	Susceptible	TET	=	0.5	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3321635	ENA_SAMN04600099	0.982	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3209759	ENA_SAMN04536995	0.98	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3726436	ENA_SAMN05301259	0.983	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3774344	ENA_SAMN05366804	0.981	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3611746	ENA_SAMN05190033	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3925104	ENA_SAMN05379560	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Raw Intact Chicken	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3583323	ENA_SAMN05171413	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3402079	ENA_SAMN04869747	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3953105	ENA_SAMN05440717	0.994	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3545864	ENA_SAMN05049825	0.982	Campylobacter	Susceptible	TET	=	1	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3319994	ENA_SAMN04599789	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3402096	ENA_SAMN04869753	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3928674	ENA_SAMN05413490	0.982	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3148243	ENA_SAMN04461468	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3543498	ENA_SAMN05013899	0.982	Campylobacter	Susceptible	TET	=	0.5	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3138675	ENA_SAMN04452148	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3402082	ENA_SAMN04869754	0.982	Campylobacter	Susceptible	TET	=	0.5	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3183462	ENA_SAMN04508259	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3575114	ENA_SAMN05163856	0.981	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3185903	ENA_SAMN04514649	0.982	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3995969	ENA_SAMN05505597	0.983	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3543492	ENA_SAMN05013886	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3201107	ENA_SAMN04528889	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3480035	ENA_SAMN04958209	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3545861	ENA_SAMN05049830	0.981	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3183467	ENA_SAMN04508237	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3215113	ENA_SAMN04543701	0.983	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3545868	ENA_SAMN05049806	0.98	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3350893	ENA_SAMN04625655	0.981	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Swine-Market Swine	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3402091	ENA_SAMN04869743	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3350834	ENA_SAMN04625679	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3953115	ENA_SAMN05440733	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3479932	ENA_SAMN04958219	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3666718	ENA_SAMN05245214	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR4018337	ENA_SAMN05558627	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3138670	ENA_SAMN04452144	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3710221	ENA_SAMN05274299	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3995959	ENA_SAMN05505589	0.982	Campylobacter	Susceptible	TET	=	1	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3928620	ENA_SAMN05413513	0.983	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3543479	ENA_SAMN05013897	0.983	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3928614	ENA_SAMN05413501	0.983	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3183471	ENA_SAMN04508244	0.982	Campylobacter	Susceptible	TET	=	1	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3583318	ENA_SAMN05171389	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3215134	ENA_SAMN04543700	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3928602	ENA_SAMN05413494	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3148332	ENA_SAMN04461473	0.983	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR4018323	ENA_SAMN05558620	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3196130	ENA_SAMN04524194	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3479923	ENA_SAMN04958210	0.994	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3583321	ENA_SAMN05171398	0.994	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3583312	ENA_SAMN05171408	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3995967	ENA_SAMN05505604	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3319985	ENA_SAMN04599792	0.983	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3545893	ENA_SAMN05049810	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR4018335	ENA_SAMN05558641	0.982	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3402101	ENA_SAMN04869746	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3148323	ENA_SAMN04461470	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3350839	ENA_SAMN04625682	0.982	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3611736	ENA_SAMN05190027	0.993	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3185256	ENA_SAMN04514639	0.981	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Swine-Market Swine	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3726438	ENA_SAMN05301265	0.981	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3214705	ENA_SAMN04543708	0.981	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3350906	ENA_SAMN04625688	0.983	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Steer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3543488	ENA_SAMN05013902	0.99	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR4018127	ENA_SAMN05558642	0.981	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3543484	ENA_SAMN05013907	0.982	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR4018338	ENA_SAMN05558631	0.983	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3201117	ENA_SAMN04528900	0.981	Campylobacter	Susceptible	TET	=	2	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3774213	ENA_SAMN05366800	0.982	Campylobacter	Susceptible	TET	<=	0.06	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3995965	ENA_SAMN05505605	0.981	Campylobacter	Susceptible	TET	=	0.25	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Dairy Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3545750	ENA_SAMN05049802	0.982	Campylobacter	Susceptible	TET	=	0.12	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Heifer	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
Campylobacter	jejuni	SRR3321631	ENA_SAMN04600084	0.982	Campylobacter	Susceptible	TET	=	1	mg/L	Broth dilution	NA	CLSI	2013	NA	Animal-Cattle-Beef Cow	USA	NA	Campylobacter jejuni	Campylobacter jejuni	Campylobacter jejuni	Matched_NCBI_Antibiogram	Good_sources
